start_x,start_y,end_x,end_y,traj_id,cluster_id,seg_id
-166.51133000000004,53.91103,-166.51131999999996,53.91103,43676060,-1,4369
-166.51131999999996,53.91103,-166.51131999999996,53.91104,43676060,-1,4370
-166.51131999999996,53.91104,-166.51131,53.91104,43676060,-1,4371
-166.51131,53.91104,-166.51131999999996,53.91104,43676060,-1,4372
-166.51131999999996,53.91104,-166.51131999999996,53.91106,43676060,-1,4373
-166.51131999999996,53.91106,-166.51131,53.91104,43676060,-1,4374
-166.51131,53.91104,-166.6672,54.22133,43676060,-1,4375
-166.6672,54.22133,-166.51131999999996,53.91103,43676060,-1,4376
-166.51131999999996,53.91103,-166.51131,53.91105,43676060,-1,4377
-166.51131,53.91105,-166.51131,53.91104,43676060,-1,4378
-166.51131,53.91104,-165.79638,54.12563000000001,43676060,-1,4379
-165.79638,54.12563000000001,-165.79637,54.12565,43676060,-1,4380
-165.79637,54.12565,-165.79638,54.12564,43676060,-1,4381
-165.79638,54.12564,-165.79634,54.12565,43676060,-1,4382
-165.79634,54.12565,-166.50972,53.91182,43676060,-1,4383
-166.50972,53.91182,-165.79636000000005,54.12565,43676060,-1,4384
-165.79636000000005,54.12565,-165.79636000000005,54.12566,43676060,-1,4385
-165.79636000000005,54.12566,-165.79634,54.12565,43676060,-1,4386
-165.79634,54.12565,-165.79635,54.12565,43676060,-1,4387
-165.79635,54.12565,-165.79637,54.12563000000001,43676060,-1,4388
-165.79637,54.12563000000001,-165.79637,54.12565,43676060,-1,4389
-165.79637,54.12565,-165.78146999999996,54.13225,43676060,-1,4390
-165.78146999999996,54.13225,-165.79635,54.12564,43676060,-1,4391
-165.79635,54.12564,-166.68617,54.25417,43676060,-1,4392
-166.68617,54.25417,-166.68339,54.248999999999995,43676060,-1,4393
-166.68339,54.248999999999995,-165.79635,54.12565,43676060,-1,4394
-165.79635,54.12565,-165.79635,54.12565,43676060,-1,4395
-165.79635,54.12565,-165.78148000000004,54.13228,43676060,-1,4396
-165.78148000000004,54.13228,-165.79635,54.12566,43676060,-1,4397
-165.79635,54.12566,-165.78148000000004,54.13228,43676060,-1,4398
-165.78148000000004,54.13228,-165.79636000000005,54.12565,43676060,-1,4399
-165.79636000000005,54.12565,-166.51129,53.91105,43676060,-1,4400
-166.51129,53.91105,-165.79634,54.12565,43676060,-1,4401
-165.79634,54.12565,-165.79635,54.12565,43676060,-1,4402
-165.79635,54.12565,-165.79634,54.12565,43676060,-1,4403
-165.79634,54.12565,-166.51131999999996,53.91105,43676060,-1,4404
-166.51131999999996,53.91105,-166.51131,53.91105,43676060,-1,4405
-166.51131,53.91105,-166.51131999999996,53.91103,43676060,-1,4406
-166.51131999999996,53.91103,-166.51131999999996,53.91105,43676060,-1,4407
-166.51131999999996,53.91105,-166.51131999999996,53.91105,43676060,-1,4408
-166.51131999999996,53.91105,-166.51131,53.91104,43676060,-1,4409
-166.51131,53.91104,-166.5113,53.91105,43676060,-1,4410
-166.5113,53.91105,-165.79637,54.12566,43676060,-1,4411
-165.79637,54.12566,-166.51131999999996,53.91105,43676060,-1,4412
-166.51131999999996,53.91105,-166.51131999999996,53.91103,43676060,-1,4413
-166.51131999999996,53.91103,-166.07939,54.22532,43676060,-1,4414
-166.07939,54.22532,-166.51131,53.91104,43676060,-1,4415
-166.51131,53.91104,-166.51131,53.91103,43676060,-1,4416
-166.51131,53.91103,-165.78148000000004,54.13226,43676060,-1,4417
-165.78148000000004,54.13226,-165.79638,54.12564,43676060,-1,4418
-165.79638,54.12564,-165.79637,54.12565,43676060,-1,4419
-165.79637,54.12565,-166.50965,53.91184000000001,43676060,-1,4420
-166.50965,53.91184000000001,-166.10503,54.21323,43676060,-1,4421
-166.10503,54.21323,-166.52088,53.90089,43676060,-1,4422
-166.52088,53.90089,-166.51143000000005,53.91061,43676060,-1,4423
-166.51143000000005,53.91061,-165.79637,54.12566,43676060,-1,4424
-165.79637,54.12566,-166.51131999999996,53.91106,43676060,-1,4425
-166.51131999999996,53.91106,-166.51131999999996,53.91104,43676060,-1,4426
-166.51131999999996,53.91104,-167.03915,54.84329,43676060,-1,4427
-167.03915,54.84329,-165.79638,54.12565,43676060,-1,4428
-165.79638,54.12565,-166.08269,54.22374,43676060,-1,4429
-166.08269,54.22374,-165.78149,54.13226,43676060,-1,4430
-165.78149,54.13226,-165.79637,54.12563000000001,43676060,-1,4431
-165.79637,54.12563000000001,-165.78149,54.13226,43676060,-1,4432
-165.78149,54.13226,-166.50972,53.91182,43676060,-1,4433
-166.50972,53.91182,-166.5097,53.91181,43676060,-1,4434
-166.5097,53.91181,-162.66535,54.84713000000001,43676060,-1,4435
-162.66535,54.84713000000001,-165.79638,54.12565,43676060,-1,4436
-165.79638,54.12565,-166.49938999999995,53.90181,43676060,-1,4437
-166.49938999999995,53.90181,-166.50971,53.91182,43676060,-1,4438
-166.50971,53.91182,-165.79639,54.12566,43676060,-1,4439
-165.79639,54.12566,-165.79637,54.12566,43676060,-1,4440
-165.79637,54.12566,-165.79637,54.12566,43676060,-1,4441
-165.79637,54.12566,-165.79637,54.12565,43676060,-1,4442
-165.79637,54.12565,-165.79637,54.12565,43676060,-1,4443
-165.79637,54.12565,-165.79637,54.12564,43676060,-1,4444
-165.79637,54.12564,-167.08106,54.90127,43676060,-1,4445
-167.08106,54.90127,-167.08641,54.90888,43676060,-1,4446
-167.08641,54.90888,-167.09487,54.92123,43676060,-1,4447
-167.09487,54.92123,-167.11096,54.94619,43676060,-1,4448
-167.11096,54.94619,-167.08819,54.91149,43676060,-1,4449
-167.08819,54.91149,-165.79638,54.12566,43676060,-1,4450
-165.79638,54.12566,-166.43143999999995,53.98821,43676060,-1,4451
-166.43143999999995,53.98821,-165.78148000000004,54.13227,43676060,-1,4452
-165.78148000000004,54.13227,-166.50976,53.91188,43676060,-1,4453
-166.50976,53.91188,-165.79634,54.12566,43676060,-1,4454
-165.79634,54.12566,-166.50973,53.91181,43676060,-1,4455
-166.50973,53.91181,-165.78149,54.13226,43676060,-1,4456
-165.78149,54.13226,-166.5097,53.9118,43676060,-1,4457
-166.5097,53.9118,-166.50968999999995,53.91181,43676060,-1,4458
-166.50968999999995,53.91181,-165.79637,54.12564,43676060,-1,4459
-165.79637,54.12564,-165.79638,54.12563000000001,43676060,-1,4460
-165.79638,54.12563000000001,-165.79638,54.12564,43676060,-1,4461
-165.79638,54.12564,-165.79638,54.12566,43676060,-1,4462
-165.79638,54.12566,-165.79635,54.12566,43676060,-1,4463
-165.79635,54.12566,-165.79634,54.12566,43676060,-1,4464
-165.79634,54.12566,-166.37241,54.05561,43676060,-1,4465
-166.37241,54.05561,-166.39822,54.0237,43676060,-1,4466
-166.39822,54.0237,-166.44386,53.97298000000001,43676060,-1,4467
-166.44386,53.97298000000001,-166.46024,53.9526,43676060,-1,4468
-166.46024,53.9526,-165.79634,54.12566,43676060,-1,4469
-165.79634,54.12566,-165.79636000000005,54.12566,43676060,-1,4470
-165.79636000000005,54.12566,-166.50971,53.91181,43676060,-1,4471
-166.50971,53.91181,-166.50971,53.91181,43676060,-1,4472
-166.50971,53.91181,-166.41471,54.00683000000001,43676060,-1,4473
-166.41471,54.00683000000001,-165.78149,54.13228,43676060,-1,4474
-165.78149,54.13228,-165.79636000000005,54.12565,43676060,-1,4475
-165.79636000000005,54.12565,-166.42313,53.99755,43676060,-1,4476
-166.42313,53.99755,-166.43782,53.98074,43676060,-1,4477
-166.43782,53.98074,-166.50971,53.91184000000001,43676060,-1,4478
-166.50971,53.91184000000001,-166.50972,53.91181,43676060,-1,4479
-166.50972,53.91181,-165.79638,54.12566,43676060,-1,4480
-165.79638,54.12566,-165.79638,54.12566,43676060,-1,4481
-165.79638,54.12566,-165.71698999999995,54.15775,43676060,-1,4482
-165.71698999999995,54.15775,-165.71518,54.15529,43676060,-1,4483
-165.71518,54.15529,-165.79638,54.12564,43676060,-1,4484
-165.79638,54.12564,-165.79637,54.12565,43676060,-1,4485
-165.79637,54.12565,-165.79637,54.12566,43676060,-1,4486
-165.79637,54.12566,-165.79637,54.12566999999999,43676060,-1,4487
-165.79637,54.12566999999999,-165.79638,54.12565,43676060,-1,4488
-165.79638,54.12565,-165.79637,54.12566,43676060,-1,4489
-165.79637,54.12566,-165.79638,54.12566,43676060,-1,4490
-165.79638,54.12566,-165.79636000000005,54.12566,43676060,-1,4491
-165.79636000000005,54.12566,-165.79637,54.12566,43676060,-1,4492
-165.79637,54.12566,-165.78148000000004,54.13226,43676060,-1,4493
-165.78148000000004,54.13226,-165.78148000000004,54.13227,43676060,-1,4494
-165.78148000000004,54.13227,-165.78146999999996,54.13226,43676060,-1,4495
-165.78146999999996,54.13226,-165.78148000000004,54.13227,43676060,-1,4496
-165.78148000000004,54.13227,-165.79634,54.12566,43676060,-1,4497
-165.79634,54.12566,-165.79638,54.12566,43676060,-1,4498
-165.79638,54.12566,-165.79634,54.12563000000001,43676060,-1,4499
-165.79634,54.12563000000001,-165.79635,54.12564,43676060,-1,4500
-165.79635,54.12564,-165.79639,54.12566,43676060,-1,4501
-165.79639,54.12566,-166.5097,53.91181,43676060,-1,4502
-166.5097,53.91181,-165.79637,54.12564,43676060,-1,4503
-165.79637,54.12564,-165.79638,54.12565,43676060,-1,4504
-165.79638,54.12565,-166.50972,53.91181,43676060,-1,4505
-166.50972,53.91181,-165.79639,54.12564,43676060,-1,4506
-165.79639,54.12564,-166.50972,53.91181,43676060,-1,4507
-166.50972,53.91181,-166.50972,53.91181,43676060,-1,4508
-166.50972,53.91181,-165.79637,54.12565,43676060,-1,4509
-165.79637,54.12565,-165.79638,54.12566,43676060,-1,4510
-165.79638,54.12566,-165.79638,54.12566,43676060,-1,4511
-165.79638,54.12566,-165.79638,54.12564,43676060,-1,4512
-165.79638,54.12564,-166.50974,53.91182,43676060,-1,4513
-166.50974,53.91182,-165.79636000000005,54.12564,43676060,-1,4514
-165.79636000000005,54.12564,-165.79634,54.12564,43676060,-1,4515
-165.79634,54.12564,-165.79636000000005,54.12564,43676060,-1,4516
-165.79636000000005,54.12564,-165.79635,54.12564,43676060,-1,4517
-165.79635,54.12564,-165.79635,54.12564,43676060,-1,4518
-165.79635,54.12564,-167.06175,54.87435,43676060,-1,4519
-167.06175,54.87435,-165.79637,54.12564,43676060,-1,4520
-165.79637,54.12564,-165.79637,54.12566,43676060,-1,4521
-165.79637,54.12566,-165.79636000000005,54.12564,43676060,-1,4522
-165.79636000000005,54.12564,-166.52082,53.89572,43676060,-1,4523
-166.52082,53.89572,-166.50967,53.91185,43676060,-1,4524
-166.50967,53.91185,-165.79637,54.12563000000001,43676060,-1,4525
-165.79637,54.12563000000001,-165.79639,54.12566,43676060,-1,4526
-165.79639,54.12566,-166.46766000000005,53.94214,43676060,-1,4527
-166.46766000000005,53.94214,-166.44976,53.9657,43676060,-1,4528
-166.44976,53.9657,-166.50967,53.91185,43676060,-1,4529
-166.50967,53.91185,-165.79636000000005,54.12564,43676060,-1,4530
-165.79636000000005,54.12564,-165.79636000000005,54.12564,43676060,-1,4531
-165.79636000000005,54.12564,-165.79637,54.12566,43676060,-1,4532
-165.79637,54.12566,-165.79639,54.12566,43676060,-1,4533
-165.79639,54.12566,-165.79637,54.12566,43676060,-1,4534
-165.79637,54.12566,-165.79637,54.12568,43676060,-1,4535
-165.79637,54.12568,-165.78149,54.13226,43676060,-1,4536
-165.78149,54.13226,-165.78149,54.13228,43676060,-1,4537
-165.78149,54.13228,-165.79635,54.12566,43676060,-1,4538
-165.79635,54.12566,-165.79636000000005,54.12566,43676060,-1,4539
-165.79636000000005,54.12566,-165.79637,54.12563000000001,43676060,-1,4540
-165.79637,54.12563000000001,-162.65659,54.85118000000001,43676060,-1,4541
-162.65659,54.85118000000001,-165.79637,54.12563000000001,43676060,-1,4542
-165.79637,54.12563000000001,-162.64789,54.85523000000001,43676060,-1,4543
-162.64789,54.85523000000001,-165.79636000000005,54.12564,43676060,-1,4544
-165.79636000000005,54.12564,-165.79636000000005,54.12565,43676060,-1,4545
-165.79636000000005,54.12565,-162.5163,54.92448,43676060,-1,4546
-162.5163,54.92448,-165.79638,54.12564,43676060,-1,4547
-165.79638,54.12564,-165.79636000000005,54.12564,43676060,-1,4548
-165.79636000000005,54.12564,-162.50891,54.92909,43676060,-1,4549
-162.50891,54.92909,-165.79636000000005,54.12565,43676060,-1,4550
-165.79636000000005,54.12565,-165.79638,54.12566,43676060,-1,4551
-165.79638,54.12566,-165.79639,54.12565,43676060,-1,4552
-165.79639,54.12565,-165.79637,54.12565,43676060,-1,4553
-165.79637,54.12565,-166.50974,53.91186,43676060,-1,4554
-166.50974,53.91186,-165.79637,54.12565,43676060,-1,4555
-165.79637,54.12565,-165.79638,54.12564,43676060,-1,4556
-165.79638,54.12564,-165.79635,54.12566999999999,43676060,-1,4557
-165.79635,54.12566999999999,-165.79635,54.12565,43676060,-1,4558
-165.79635,54.12565,-165.79635,54.12565,43676060,-1,4559
-165.79635,54.12565,-165.79638,54.12566,43676060,-1,4560
-165.79638,54.12566,-165.79636000000005,54.12565,43676060,-1,4561
-165.79636000000005,54.12565,-165.79636000000005,54.12565,43676060,-1,4562
-165.79636000000005,54.12565,-165.79634,54.12566,43676060,-1,4563
-165.79634,54.12566,-165.79634,54.12566,43676060,-1,4564
-165.79634,54.12566,-165.79634,54.12566,43676060,-1,4565
-165.79634,54.12566,-165.79634,54.12566,43676060,-1,4566
-165.79634,54.12566,-165.79638,54.12566999999999,43676060,-1,4567
-165.79638,54.12566999999999,-165.79637,54.12566,43676060,-1,4568
-165.79637,54.12566,-165.79638,54.12565,43676060,-1,4569
-165.79638,54.12565,-165.79633,54.12566999999999,43676060,-1,4570
-165.79633,54.12566999999999,-165.79636000000005,54.12568,43676060,-1,4571
-165.79636000000005,54.12568,-166.50968999999995,53.91182,43676060,-1,4572
-166.50968999999995,53.91182,-165.79634,54.12565,43676060,-1,4573
-165.79634,54.12565,-165.79634,54.12565,43676060,-1,4574
-165.79634,54.12565,-166.5097,53.91182,43676060,-1,4575
-166.5097,53.91182,-165.79637,54.12565,43676060,-1,4576
-165.79637,54.12565,-165.72038999999995,54.16266,43676060,-1,4577
-165.72038999999995,54.16266,-165.74541000000005,54.13181,43676060,-1,4578
-165.74541000000005,54.13181,-165.7625,54.13059000000001,43676060,-1,4579
-165.7625,54.13059000000001,-166.48768,53.91099000000001,43676060,-1,4580
-166.48768,53.91099000000001,-166.50965,53.91186,43676060,-1,4581
-166.50965,53.91186,-166.50966,53.91185,43676060,-1,4582
-166.50966,53.91185,-166.51129,53.91103,43676060,-1,4583
-166.51129,53.91103,-166.50965,53.91186,43676060,-1,4584
-166.50965,53.91186,-166.50964,53.91186,43676060,-1,4585
-166.50964,53.91186,-166.50966,53.91186,43676060,-1,4586
-166.50966,53.91186,-166.50971,53.91183,43676060,-1,4587
-166.50971,53.91183,-166.50967,53.91184000000001,43676060,-1,4588
-166.50967,53.91184000000001,-166.50972,53.91181,43676060,-1,4589
-166.50972,53.91181,-165.79636000000005,54.12566,43676060,-1,4590
-165.79636000000005,54.12566,-165.79634,54.12564,43676060,-1,4591
-165.79634,54.12564,-165.79634,54.12564,43676060,-1,4592
-165.79634,54.12564,-166.50968999999995,53.91181,43676060,-1,4593
-166.50968999999995,53.91181,-166.5113,53.91104,43676060,-1,4594
-166.5113,53.91104,-165.79637,54.12566,43676060,-1,4595
-165.79637,54.12566,-166.51131999999996,53.91104,43676060,-1,4596
-166.51131999999996,53.91104,-165.79636000000005,54.12566999999999,43676060,-1,4597
-165.79636000000005,54.12566999999999,-166.51131999999996,53.91104,43676060,-1,4598
-166.51131999999996,53.91104,-165.78146999999996,54.13224,43676060,-1,4599
-165.78146999999996,54.13224,-166.50968999999995,53.91181,43676060,-1,4600
-166.50968999999995,53.91181,-166.46923,53.93961,43676060,-1,4601
-166.46923,53.93961,-166.46596,53.94481,43676060,-1,4602
-166.46596,53.94481,-165.79636000000005,54.12565,43676060,-1,4603
-165.79636000000005,54.12565,-166.46405,53.94747,43676060,-1,4604
-166.46405,53.94747,-165.79637,54.12565,43676060,-1,4605
-165.79637,54.12565,-162.63295,54.86248000000001,43676060,-1,4606
-162.63295,54.86248000000001,-165.79636000000005,54.12565,43676060,-1,4607
-165.79636000000005,54.12565,-165.79634,54.12565,43676060,-1,4608
-165.79634,54.12565,-165.79636000000005,54.12566,43676060,-1,4609
-165.79636000000005,54.12566,-165.79635,54.12566,43676060,-1,4610
-165.79635,54.12566,-165.79635,54.12565,43676060,-1,4611
-165.79635,54.12565,-165.79638,54.12566,43676060,-1,4612
-165.79638,54.12566,-165.79637,54.12564,43676060,-1,4613
-165.79637,54.12564,-165.79637,54.12564,43676060,-1,4614
-165.79637,54.12564,-165.79635,54.12564,43676060,-1,4615
-165.79635,54.12564,-165.78148000000004,54.13225,43676060,-1,4616
-165.78148000000004,54.13225,-165.79637,54.12564,43676060,-1,4617
-165.79637,54.12564,-165.79635,54.12566,43676060,-1,4618
-165.79635,54.12566,-165.79638,54.12566,43676060,-1,4619
-165.79638,54.12566,-165.79637,54.12564,43676060,-1,4620
-165.79637,54.12564,-162.70938999999996,54.82961,43676060,-1,4621
-162.70938999999996,54.82961,-166.50965,53.91185,43676060,-1,4622
-166.50965,53.91185,-166.50966,53.91185,43676060,-1,4623
-166.50966,53.91185,-166.50964,53.91186,43676060,-1,4624
-166.50964,53.91186,-166.4582,53.95527,43676060,-1,4625
-166.4582,53.95527,-166.46218000000005,53.95005,43676060,-1,4626
-166.46218000000005,53.95005,-165.79635,54.12565,43676060,-1,4627
-165.79635,54.12565,-165.79635,54.12564,43676060,-1,4628
-165.79635,54.12564,-166.50972,53.91181,43676060,-1,4629
-166.50972,53.91181,-165.79636000000005,54.12564,43676060,-1,4630
-165.79636000000005,54.12564,-166.51131,53.91105,43676060,-1,4631
-166.51131,53.91105,-166.51131999999996,53.91104,43676060,-1,4632
-166.51131999999996,53.91104,-166.51131999999996,53.91105,43676060,-1,4633
-166.51131999999996,53.91105,-165.7964,54.1257,43676060,-1,4634
-165.7964,54.1257,-165.79636000000005,54.12564,43676060,-1,4635
-165.79636000000005,54.12564,-165.78149,54.13225,43676060,-1,4636
-165.78149,54.13225,-165.79635,54.12566,43676060,-1,4637
-165.79635,54.12566,-166.06243,54.23326,43676060,-1,4638
-166.06243,54.23326,-165.79634,54.12566,43676060,-1,4639
-165.79634,54.12566,-166.51133000000004,53.91107,43676060,-1,4640
-166.51133000000004,53.91107,-166.5113,53.91107,43676060,-1,4641
-166.5113,53.91107,-166.51131,53.91106,43676060,-1,4642
-166.51131,53.91106,-166.51131999999996,53.91106,43676060,-1,4643
-166.51131999999996,53.91106,-166.51134,53.91106,43676060,-1,4644
-166.51134,53.91106,-166.50973,53.91183,43676060,-1,4645
-166.50973,53.91183,-165.78149,54.13227,43676060,-1,4646
-165.78149,54.13227,-165.78146999999996,54.13226,43676060,-1,4647
-165.78146999999996,54.13226,-165.78145,54.13226,43676060,-1,4648
-165.78145,54.13226,-166.18276,54.17949,43676060,-1,4649
-166.18276,54.17949,-165.79635,54.12565,43676060,-1,4650
-165.79635,54.12565,-165.79634,54.12566,43676060,-1,4651
-165.79634,54.12566,-165.79634,54.12565,43676060,-1,4652
-165.79634,54.12565,-165.79634,54.12566999999999,43676060,-1,4653
-165.79634,54.12566999999999,-165.79634,54.12565,43676060,-1,4654
-165.79634,54.12565,-166.49013,53.91567,43676060,-1,4655
-166.49013,53.91567,-166.51093,53.89598,43676060,-1,4656
-166.51093,53.89598,-166.09519,54.21778000000001,43676060,-1,4657
-166.09519,54.21778000000001,-165.79632,54.12565,43676060,-1,4658
-165.79632,54.12565,-166.50464,53.89825,43676060,-1,4659
-166.50464,53.89825,-166.51131999999996,53.91106,43676060,-1,4660
-166.51131999999996,53.91106,-166.10818,54.2118,43676060,-1,4661
-166.10818,54.2118,-165.91566,54.28366,43676060,-1,4662
-165.91566,54.28366,-165.92462,54.28147,43676060,-1,4663
-165.92462,54.28147,-165.94115,54.27691,43676060,-1,4664
-165.94115,54.27691,-166.04526,54.23998,43676060,-1,4665
-166.04526,54.23998,-166.15946,54.188930000000006,43676060,-1,4666
-166.15946,54.188930000000006,-166.02366999999995,54.24872,43676060,-1,4667
-166.02366999999995,54.24872,-166.51131,53.91106,43676060,-1,4668
-166.51131,53.91106,-165.79636000000005,54.12566,43676060,-1,4669
-165.79636000000005,54.12566,-166.51131,53.91105,43676060,-1,4670
-166.51131,53.91105,-166.51131999999996,53.91103,43676060,-1,4671
-166.51131999999996,53.91103,-166.51131999999996,53.91103,43676060,-1,4672
-166.51131999999996,53.91103,-166.51131,53.91105,43676060,-1,4673
-166.51131,53.91105,-165.79634,54.12566,43676060,-1,4674
-165.79634,54.12566,-165.79634,54.12565,43676060,-1,4675
-165.79634,54.12565,-166.48344,53.93456,43676060,-1,4676
-166.48344,53.93456,-165.79636000000005,54.12565,43676060,-1,4677
-165.79636000000005,54.12565,-165.79635,54.12566,43676060,-1,4678
-165.79635,54.12566,-165.79634,54.12566,43676060,-1,4679
-165.79634,54.12566,-165.79635,54.12565,43676060,-1,4680
-165.79635,54.12565,-165.79637,54.12563000000001,43676060,-1,4681
-165.79637,54.12563000000001,-165.79636000000005,54.12566,43676060,-1,4682
-165.79636000000005,54.12566,-165.79635,54.12564,43676060,-1,4683
-165.79635,54.12564,-166.03076,54.24578,43676060,-1,4684
-166.03076,54.24578,-166.06591,54.23172,43676060,-1,4685
-166.06591,54.23172,-165.79636000000005,54.12565,43676060,-1,4686
-165.79636000000005,54.12565,-165.79636000000005,54.12564,43676060,-1,4687
-165.79636000000005,54.12564,-166.09824,54.21638000000001,43676060,-1,4688
-166.09824,54.21638000000001,-166.10173,54.21468,43676060,-1,4689
-166.10173,54.21468,-166.11126000000004,54.21039,43676060,-1,4690
-166.11126000000004,54.21039,-166.12398000000005,54.20488,43676060,-1,4691
-166.12398000000005,54.20488,-166.12715,54.20346,43676060,-1,4692
-166.12715,54.20346,-166.50973,53.91183,43676060,-1,4693
-166.50973,53.91183,-165.78148000000004,54.13226,43676060,-1,4694
-165.78148000000004,54.13226,-165.78148000000004,54.13227,43676060,-1,4695
-165.78148000000004,54.13227,-165.78148000000004,54.13226,43676060,-1,4696
-165.78148000000004,54.13226,-165.7815,54.13225,43676060,-1,4697
-165.7815,54.13225,-165.78146999999996,54.13227,43676060,-1,4698
-165.78146999999996,54.13227,-165.78146999999996,54.13227,43676060,-1,4699
-165.78146999999996,54.13227,-165.78149,54.13225,43676060,-1,4700
-165.78149,54.13225,-165.78149,54.13228,43676060,-1,4701
-165.78149,54.13228,-165.79636000000005,54.12566,43676060,-1,4702
-165.79636000000005,54.12566,-165.79636000000005,54.12566,43676060,-1,4703
-165.79636000000005,54.12566,-165.79636000000005,54.12564,43676060,-1,4704
-165.79636000000005,54.12564,-165.79634,54.12568,43676060,-1,4705
-165.79634,54.12568,-166.50971,53.91183,43676060,-1,4706
-166.50971,53.91183,-165.79636000000005,54.12565,43676060,-1,4707
-165.79636000000005,54.12565,-165.79635,54.12565,43676060,-1,4708
-165.79635,54.12565,-165.79635,54.12566,43676060,-1,4709
-165.79635,54.12566,-165.79636000000005,54.12565,43676060,-1,4710
-165.79636000000005,54.12565,-166.51128,53.91101999999999,43676060,-1,4711
-166.51128,53.91101999999999,-165.79636000000005,54.12566,43676060,-1,4712
-165.79636000000005,54.12566,-165.79636000000005,54.12566,43676060,-1,4713
-165.79636000000005,54.12566,-165.79637,54.12566,43676060,-1,4714
-165.79637,54.12566,-165.78148000000004,54.13228,43676060,-1,4715
-165.78148000000004,54.13228,-166.51782,53.90398,43676060,-1,4716
-166.51782,53.90398,-165.79634,54.12565,43676060,-1,4717
-165.79634,54.12565,-165.78146999999996,54.13226,43676060,-1,4718
-165.78146999999996,54.13226,-166.0201,54.25021,43676060,-1,4719
-166.0201,54.25021,-165.79638,54.12566,43676060,-1,4720
-165.79638,54.12566,-166.50973,53.91183,43676060,-1,4721
-166.50973,53.91183,-165.78149,54.13226,43676060,-1,4722
-165.78149,54.13226,-165.78149,54.13224,43676060,-1,4723
-165.78149,54.13224,-165.79635,54.12565,43676060,-1,4724
-165.79635,54.12565,-165.79636000000005,54.12564,43676060,-1,4725
-165.79636000000005,54.12564,-165.79637,54.12565,43676060,-1,4726
-165.79637,54.12565,-165.79636000000005,54.12566,43676060,-1,4727
-165.79636000000005,54.12566,-166.50965,53.91186,43676060,-1,4728
-166.50965,53.91186,-166.51129,53.91107,43676060,-1,4729
-166.51129,53.91107,-165.78148000000004,54.13227,43676060,-1,4730
-165.78148000000004,54.13227,-165.78148000000004,54.13227,43676060,-1,4731
-165.78148000000004,54.13227,-162.55525,54.90223,43676060,-1,4732
-162.55525,54.90223,-162.54705,54.90662,43676060,-1,4733
-162.54705,54.90662,-165.79636000000005,54.12564,43676060,-1,4734
-165.79636000000005,54.12564,-162.50122,54.93391999999999,43676060,-1,4735
-162.50122,54.93391999999999,-162.4618,54.95612,43676060,-1,4736
-162.4618,54.95612,-162.73703999999995,54.81871,43676060,-1,4737
-162.73703999999995,54.81871,-166.50972,53.91181,43676060,-1,4738
-166.50972,53.91181,-166.50973,53.91181,43676060,-1,4739
-166.50973,53.91181,-166.50972,53.91181,43676060,-1,4740
-166.50972,53.91181,-166.50972,53.91181,43676060,-1,4741
-166.50972,53.91181,-165.79635,54.12564,43676060,-1,4742
-165.79635,54.12564,-165.79636000000005,54.12564,43676060,-1,4743
-165.79636000000005,54.12564,-165.79635,54.12564,43676060,-1,4744
-165.79635,54.12564,-165.79634,54.12564,43676060,-1,4745
-165.79634,54.12564,-166.50972,53.91181,43676060,-1,4746
-166.50972,53.91181,-166.50973,53.91181,43676060,-1,4747
-166.50973,53.91181,-166.50973,53.91182,43676060,-1,4748
-166.50973,53.91182,-166.50973,53.91182,43676060,-1,4749
-166.50973,53.91182,-166.50973,53.91181,43676060,-1,4750
-166.50973,53.91181,-166.50974,53.91181,43676060,-1,4751
-166.50974,53.91181,-166.50971,53.91181,43676060,-1,4752
-166.50971,53.91181,-162.56734,54.89579000000001,43676060,-1,4753
-162.56734,54.89579000000001,-166.50971,53.91182,43676060,-1,4754
-166.50971,53.91182,-165.79635,54.12565,43676060,-1,4755
-165.79635,54.12565,-165.79635,54.12566,43676060,-1,4756
-165.79635,54.12566,-166.50971,53.91182,43676060,-1,4757
-166.50971,53.91182,-166.50973,53.91182,43676060,-1,4758
-166.50973,53.91182,-167.07187,54.88824,43676060,-1,4759
-167.07187,54.88824,-165.79638,54.12563000000001,43676060,-1,4760
-165.79638,54.12563000000001,-162.58882,54.88455,43676060,-1,4761
-162.58882,54.88455,-167.09663,54.9239,43676060,-1,4762
-167.09663,54.9239,-167.09971000000004,54.92851999999999,43676060,-1,4763
-167.09971000000004,54.92851999999999,-162.58477,54.88664,43676060,-1,4764
-162.58477,54.88664,-165.71344,54.15295,43676060,-1,4765
-165.71344,54.15295,-165.78148000000004,54.13228,43676060,-1,4766
-165.78148000000004,54.13228,-165.78148000000004,54.13226,43676060,-1,4767
-165.78148000000004,54.13226,-165.7815,54.13224,43676060,-1,4768
-165.7815,54.13224,-165.79611,54.12579,43676060,-1,4769
-165.79611,54.12579,-165.79638,54.12566,43676060,-1,4770
-165.79638,54.12566,-166.50972,53.91181,43676060,-1,4771
-166.50972,53.91181,-162.58068,54.8888,43676060,-1,4772
-162.58068,54.8888,-166.50972,53.91182,43676060,-1,4773
-166.50972,53.91182,-162.72321000000005,54.82418000000001,43676060,-1,4774
-162.72321000000005,54.82418000000001,-165.79634,54.12566999999999,43676060,-1,4775
-165.79634,54.12566999999999,-162.57648999999995,54.89095,43676060,-1,4776
-162.57648999999995,54.89095,-165.79635,54.12565,43676060,-1,4777
