start_x,start_y,end_x,end_y,traj_id,cluster_id
-16685.173,5437.945,-16764.075,5436.847,218284000,-1
-16764.075,5436.847,-16519.901000000005,5438.061,218284000,-1
-16519.901000000005,5438.061,-16656.143,5438.544,218284000,-1
-16656.143,5438.544,-16774.615,5436.552,218284000,-1
-16774.615,5436.552,-16759.513000000003,5436.938000000001,218284000,-1
-16759.513000000003,5436.938000000001,-16732.522,5437.2970000000005,218284000,-1
-16732.522,5437.2970000000005,-16783.106,5436.178,218284000,-1
-16783.106,5436.178,-16532.476,5438.985000000001,218284000,-1
-16532.476,5438.985000000001,-16690.433999999997,5437.801,218284000,-1
-16690.433999999997,5437.801,-16766.144,5436.799,218284000,-1
-16766.144,5436.799,-16714.782,5437.337,218284000,-1
-16714.782,5437.337,-16782.039,5436.209,218284000,-1
-16782.039,5436.209,-16518.823999999993,5437.987,218284000,-1
-16518.823999999993,5437.987,-16565.631999999998,5440.709,218284000,-1
-16565.631999999998,5440.709,-16561.811,5440.7519999999995,218284000,-1
-16561.811,5440.7519999999995,-16658.212,5438.5019999999995,218284000,-1
-16658.212,5438.5019999999995,-16488.206,5435.461,218284000,-1
-16488.206,5435.461,-16437.716,5428.58,218284000,-1
-16437.716,5428.58,-16545.315,5439.976,218284000,-1
-16545.315,5439.976,-16594.592,5440.2880000000005,218284000,-1
-16594.592,5440.2880000000005,-16597.648999999994,5440.201999999999,218284000,-1
-16597.648999999994,5440.201999999999,-16598.684,5440.18,218284000,-1
-16598.684,5440.18,-16603.891000000003,5440.064,218284000,-1
-16603.891000000003,5440.064,-16617.123999999996,5439.519,218284000,-1
-16617.123999999996,5439.519,-16627.586000000007,5439.133000000001,218284000,-1
-16627.586000000007,5439.133000000001,-16592.635000000002,5440.339,218284000,-1
-16592.635000000002,5440.339,-16628.595,5439.101000000001,218284000,-1
-16628.595,5439.101000000001,-16643.780000000002,5438.772,218284000,-1
-16643.780000000002,5438.772,-16599.692,5440.165,218284000,-1
-16599.692,5440.165,-16513.371999999996,5437.590999999999,218284000,-1
-16513.371999999996,5437.590999999999,-16510.173999999995,5437.425,218284000,-1
-16510.173999999995,5437.425,-16701.95,5437.5380000000005,218284000,-1
-16701.95,5437.5380000000005,-16513.371999999996,5437.590999999999,218284000,-1
-16513.371999999996,5437.590999999999,-16500.776000000005,5436.619000000001,218284000,-1
-16500.776000000005,5436.619000000001,-16584.563,5440.581,218284000,-1
-16584.563,5440.581,-16785.196000000004,5436.121,218284000,-1
-16785.196000000004,5436.121,-16588.566,5440.442,218284000,-1
-16588.566,5440.442,-16589.577,5440.415,218284000,-1
-16589.577,5440.415,-16591.6,5440.367,218284000,-1
-16591.6,5440.367,-16483.81,5435.115,218284000,-1
-16483.81,5435.115,-16520.923,5438.137,218284000,-1
-16520.923,5438.137,-16784.14,5436.146,218284000,-1
-16784.14,5436.146,-16788.46,5436.037,218284000,-1
-16788.46,5436.037,-16545.315,5439.976,218284000,-1
-16545.315,5439.976,-16539.383999999995,5439.56,218284000,-1
-16539.383999999995,5439.56,-16532.476,5438.985000000001,218284000,-1
-16532.476,5438.985000000001,-16519.901000000005,5438.061,218284000,-1
-16519.901000000005,5438.061,-16517.821999999996,5437.921,218284000,-1
-16517.821999999996,5437.921,-16680.982,5438.058,218284000,-1
-16680.982,5438.058,-16678.884,5438.101000000001,218284000,-1
-16678.884,5438.101000000001,-16551.222,5440.529,218284000,-1
-16551.222,5440.529,-16516.623,5437.833000000001,218284000,-1
-16516.623,5437.833000000001,-16556.008,5440.884000000001,218284000,-1
-16556.008,5440.884000000001,-16684.135000000002,5437.971999999999,218284000,-1
-16684.135000000002,5437.971999999999,-16515.596000000005,5437.724999999999,218284000,-1
-16515.596000000005,5437.724999999999,-16564.626,5440.691999999999,218284000,-1
-16564.626,5440.691999999999,-16324.445,5396.556999999999,218284000,-1
-16324.445,5396.556999999999,-16795.747,5435.896999999999,218284000,-1
-16795.747,5435.896999999999,-16496.616,5436.263,218284000,-1
-16496.616,5436.263,-16793.642,5435.941,218284000,-1
-16793.642,5435.941,-16352.253999999999,5408.95,218284000,-1
-16352.253999999999,5408.95,-16502.878,5436.809,218284000,-1
-16502.878,5436.809,-16498.703999999994,5436.441,218284000,-1
-16498.703999999994,5436.441,-16602.854,5440.1,218284000,-1
-16602.854,5440.1,-16592.635000000002,5440.339,218284000,-1
-16592.635000000002,5440.339,-16594.592,5440.2880000000005,218284000,-1
-16594.592,5440.2880000000005,-16597.648999999994,5440.201999999999,218284000,-1
-16597.648999999994,5440.201999999999,-16598.684,5440.18,218284000,-1
-16598.684,5440.18,-16603.891000000003,5440.064,218284000,-1
-16603.891000000003,5440.064,-16617.123999999996,5439.519,218284000,-1
-16617.123999999996,5439.519,-16627.586000000007,5439.133000000001,218284000,-1
-16627.586000000007,5439.133000000001,-16628.595,5439.101000000001,218284000,-1
-16628.595,5439.101000000001,-16674.698999999997,5438.188,218284000,-1
-16674.698999999997,5438.188,-16356.039999999999,5410.479,218284000,-1
-16356.039999999999,5410.479,-16290.074999999999,5380.746,218284000,-1
-16290.074999999999,5380.746,-16507.067,5437.1810000000005,218284000,-1
-16507.067,5437.1810000000005,-16346.661,5406.671,218284000,-1
-16346.661,5406.671,-16456.68,5432.3099999999995,218284000,-1
-16456.68,5432.3099999999995,-16351.367999999999,5408.5830000000005,218284000,-1
-16351.367999999999,5408.5830000000005,-16565.631999999998,5440.709,218284000,-1
-16565.631999999998,5440.709,-16556.008,5440.884000000001,218284000,-1
-16556.008,5440.884000000001,-16355.162000000002,5410.1320000000005,218284000,-1
-16355.162000000002,5410.1320000000005,-16356.951000000001,5410.828,218284000,-1
-16356.951000000001,5410.828,-16548.396,5440.269,218284000,-1
-16548.396,5440.269,-16361.841999999999,5412.858000000001,218284000,-1
-16361.841999999999,5412.858000000001,-16666.367,5438.340999999999,218284000,-1
-16666.367,5438.340999999999,-16472.211,5434.156,218284000,-1
-16472.211,5434.156,-16606.933,5439.956999999999,218284000,-1
-16606.933,5439.956999999999,-16607.967,5439.9130000000005,218284000,-1
-16607.967,5439.9130000000005,-16619.195,5439.43,218284000,-1
-16619.195,5439.43,-16509.188999999995,5437.351999999999,218284000,-1
-16509.188999999995,5437.351999999999,-16487.175,5435.372,218284000,-1
-16487.175,5435.372,-16491.316,5435.732,218284000,-1
-16491.316,5435.732,-16495.548,5436.157999999999,218284000,-1
-16495.548,5436.157999999999,-16324.445,5396.556999999999,218284000,-1
-16324.445,5396.556999999999,-16561.811,5440.7519999999995,218284000,-1
-16561.811,5440.7519999999995,-16633.739,5438.994000000001,218284000,-1
-16633.739,5438.994000000001,-16792.602,5435.961,218284000,-1
-16792.602,5435.961,-16643.780000000002,5438.772,218284000,-1
-16643.780000000002,5438.772,-16646.921000000002,5438.709,218284000,-1
-16646.921000000002,5438.709,-16618.168,5439.476,218284000,-1
-16618.168,5439.476,-16630.619,5439.053000000002,218284000,-1
-16630.619,5439.053000000002,-16650.995,5438.628000000001,218284000,-1
-16650.995,5438.628000000001,-16642.699,5438.796,218284000,-1
-16642.699,5438.796,-16641.657,5438.82,218284000,-1
-16641.657,5438.82,-16625.490999999998,5439.2,218284000,-1
-16625.490999999998,5439.2,-16622.378,5439.307,218284000,-1
-16622.378,5439.307,-16634.774999999998,5438.973000000001,218284000,-1
-16634.774999999998,5438.973000000001,-16623.511000000006,5439.269,218284000,-1
-16623.511000000006,5439.269,-16353.557,5409.486999999999,218284000,-1
-16353.557,5409.486999999999,-16652.048,5438.61,218284000,-1
-16652.048,5438.61,-16655.132,5438.5599999999995,218284000,-1
-16655.132,5438.5599999999995,-16609.988,5439.826999999999,218284000,-1
-16609.988,5439.826999999999,-16644.826,5438.751,218284000,-1
-16644.826,5438.751,-16789.514,5436.016,218284000,-1
-16789.514,5436.016,-16632.693,5439.018000000001,218284000,-1
-16632.693,5439.018000000001,-16357.751999999999,5411.151,218284000,-1
-16357.751999999999,5411.151,-16605.914,5439.995,218284000,-1
-16605.914,5439.995,-16679.932,5438.077,218284000,-1
-16679.932,5438.077,-16640.588,5438.845,218284000,-1
-16640.588,5438.845,-16769.436000000005,5436.687,218284000,-1
-16769.436000000005,5436.687,-16600.716,5440.149,218284000,-1
-16600.716,5440.149,-16285.297,5378.568,218284000,-1
-16285.297,5378.568,-16776.855,5436.451,218284000,-1
-16776.855,5436.451,-16499.767,5436.537,218284000,-1
-16499.767,5436.537,-16554.063,5440.733,218284000,-1
-16554.063,5440.733,-16616.113999999998,5439.563,218284000,-1
-16616.113999999998,5439.563,-16669.467,5438.291,218284000,-1
-16669.467,5438.291,-16686.243000000006,5437.917,218284000,-1
-16686.243000000006,5437.917,-16675.733,5438.165,218284000,-1
-16675.733,5438.165,-16673.637,5438.218000000002,218284000,-1
-16673.637,5438.218000000002,-16786.348,5436.088,218284000,-1
-16786.348,5436.088,-16696.657,5437.6669999999995,218284000,-1
-16696.657,5437.6669999999995,-16568.57,5440.772,218284000,-1
-16568.57,5440.772,-16691.506999999998,5437.775,218284000,-1
-16691.506999999998,5437.775,-16677.823,5438.126,218284000,-1
-16677.823,5438.126,-16566.577,5440.73,218284000,-1
-16566.577,5440.73,-16660.171,5438.464000000001,218284000,-1
-16660.171,5438.464000000001,-16599.692,5440.165,218284000,-1
-16506.042999999998,5433.887,-16532.401000000005,5436.063999999999,218352000,-1
-16532.401000000005,5436.063999999999,-16503.023000000005,5433.609000000001,218352000,-1
-16503.023000000005,5433.609000000001,-16489.426,5432.151000000001,218352000,-1
-16489.426,5432.151000000001,-16674.986999999997,5447.795,218352000,-1
-16674.986999999997,5447.795,-16503.781999999996,5433.688000000001,218352000,-1
-16503.781999999996,5433.688000000001,-16556.008,5438.081999999999,218352000,-1
-16556.008,5438.081999999999,-16568.12,5439.456,218352000,-1
-16568.12,5439.456,-16522.771,5435.32,218352000,-1
-16522.771,5435.32,-16559.412,5438.448,218352000,-1
-16559.412,5438.448,-16659.632999999998,5446.659,218352000,-1
-16659.632999999998,5446.659,-16570.513,5439.706,218352000,-1
-16570.513,5439.706,-16678.604000000003,5448.046,218352000,-1
-16678.604000000003,5448.046,-16709.548999999995,5450.089000000001,218352000,-1
-16709.548999999995,5450.089000000001,-16716.287,5450.546,218352000,-1
-16716.287,5450.546,-16726.734,5451.262,218352000,-1
-16726.734,5451.262,-16572.956000000006,5439.928000000001,218352000,-1
-16572.956000000006,5439.928000000001,-16674.238,5447.740000000001,218352000,-1
-16674.238,5447.740000000001,-16551.282,5437.733000000001,218352000,-1
-16551.282,5437.733000000001,-16704.894,5449.776,218352000,-1
-16704.894,5449.776,-16510.178,5434.264,218352000,-1
-16510.178,5434.264,-16569.708,5439.6230000000005,218352000,-1
-16569.708,5439.6230000000005,-16799.855,5455.072,218352000,-1
-16799.855,5455.072,-16615.372,5444.03,218352000,-1
-16615.372,5444.03,-16681.474,5448.229,218352000,-1
-16681.474,5448.229,-16616.135,5444.073,218352000,-1
-16616.135,5444.073,-16610.076,5443.6,218352000,-1
-16610.076,5443.6,-16672.849,5447.638000000001,218352000,-1
-16672.849,5447.638000000001,-16668.521999999997,5447.323000000001,218352000,-1
-16668.521999999997,5447.323000000001,-16665.513000000003,5447.107,218352000,-1
-16665.513000000003,5447.107,-16663.411000000004,5446.945000000001,218352000,-1
-16663.411000000004,5446.945000000001,-16662.601000000002,5446.879000000001,218352000,-1
-16662.601000000002,5446.879000000001,-16661.864,5446.8240000000005,218352000,-1
-16661.864,5446.8240000000005,-16661.121,5446.77,218352000,-1
-16661.121,5446.77,-16612.377,5443.839000000001,218352000,-1
-16612.377,5443.839000000001,-16658.887,5446.606,218352000,-1
-16658.887,5446.606,-16653.57,5446.233,218352000,-1
-16653.57,5446.233,-16642.933,5445.6590000000015,218352000,-1
-16642.933,5445.6590000000015,-16639.904000000002,5445.524,218352000,-1
-16639.904000000002,5445.524,-16639.172,5445.49,218352000,-1
-16639.172,5445.49,-16626.448,5444.683000000001,218352000,-1
-16626.448,5444.683000000001,-16708.026,5449.992,218352000,-1
-16708.026,5449.992,-16702.753,5449.638,218352000,-1
-16702.753,5449.638,-16684.406000000003,5448.416,218352000,-1
-16684.406000000003,5448.416,-16581.036,5440.4980000000005,218352000,-1
-16581.036,5440.4980000000005,-16687.370000000003,5448.602000000001,218352000,-1
-16687.370000000003,5448.602000000001,-16445.068,5428.0470000000005,218352000,-1
-16445.068,5428.0470000000005,-16701.998,5449.576999999999,218352000,-1
-16701.998,5449.576999999999,-16635.47,5445.291,218352000,-1
-16635.47,5445.291,-16451.243,5428.6190000000015,218352000,-1
-16451.243,5428.6190000000015,-16444.005,5427.95,218352000,-1
-16444.005,5427.95,-16521.915,5435.25,218352000,-1
-16521.915,5435.25,-16707.271,5449.944,218352000,-1
-16707.271,5449.944,-16711.068999999996,5450.19,218352000,-1
-16711.068999999996,5450.19,-16714.833000000006,5450.445,218352000,-1
-16714.833000000006,5450.445,-16691.183999999994,5448.825,218352000,-1
-16691.183999999994,5448.825,-16576.147,5440.182,218352000,-1
-16576.147,5440.182,-16787.791,5454.411,218352000,-1
-16787.791,5454.411,-16628.682,5444.82,218352000,-1
-16628.682,5444.82,-16786.279,5454.335,218352000,-1
-16786.279,5454.335,-16785.402,5454.289,218352000,-1
-16785.402,5454.289,-16586.743000000002,5440.838000000001,218352000,-1
-16586.743000000002,5440.838000000001,-16782.255,5454.133,218352000,-1
-16782.255,5454.133,-16618.376,5444.206,218352000,-1
-16618.376,5444.206,-16774.667,5453.7570000000005,218352000,-1
-16774.667,5453.7570000000005,-16267.195000000002,5410.2480000000005,218352000,-1
-16267.195000000002,5410.2480000000005,-16697.462,5449.271000000001,218352000,-1
-16697.462,5449.271000000001,-16696.608999999997,5449.21,218352000,-1
-16696.608999999997,5449.21,-16275.121,5410.918000000001,218352000,-1
-16275.121,5410.918000000001,-16705.767,5449.839999999999,218352000,-1
-16705.767,5449.839999999999,-16534.155000000002,5436.193000000001,218352000,-1
-16534.155000000002,5436.193000000001,-16504.613,5433.767,218352000,-1
-16504.613,5433.767,-16693.482,5448.988,218352000,-1
-16693.482,5448.988,-16530.014,5435.895,218352000,-1
-16530.014,5435.895,-16250.058,5409.112,218352000,-1
-16250.058,5409.112,-16252.529999999999,5409.273,218352000,-1
-16252.529999999999,5409.273,-16244.578000000001,5408.807,218352000,-1
-16244.578000000001,5408.807,-16253.354,5409.329000000001,218352000,-1
-16253.354,5409.329000000001,-16685.86,5448.501,218352000,-1
-16685.86,5448.501,-16645.96,5445.826,218352000,-1
-16645.96,5445.826,-16266.146,5410.172,218352000,-1
-16266.146,5410.172,-16580.2,5440.4490000000005,218352000,-1
-16580.2,5440.4490000000005,-16589.909,5441.148000000001,218352000,-1
-16589.909,5441.148000000001,-16590.695,5441.231,218352000,-1
-16590.695,5441.231,-16594.629,5441.663000000001,218352000,-1
-16594.629,5441.663000000001,-16268.018,5410.299000000001,218352000,-1
-16268.018,5410.299000000001,-16595.386000000006,5441.757,218352000,-1
-16595.386000000006,5441.757,-16630.181000000004,5444.931,218352000,-1
-16630.181000000004,5444.931,-16634.721000000005,5445.245,218352000,-1
-16634.721000000005,5445.245,-16640.683,5445.557,218352000,-1
-16640.683,5445.557,-16622.805,5444.46,218352000,-1
-16622.805,5444.46,-16249.229,5409.061,218352000,-1
-16249.229,5409.061,-16631.659,5445.034,218352000,-1
-16631.659,5445.034,-16794.552,5454.755,218352000,-1
-16794.552,5454.755,-16708.782,5450.04,218352000,-1
-16708.782,5450.04,-16784.653,5454.248000000001,218352000,-1
-16784.653,5454.248000000001,-16649.821,5446.035,218352000,-1
-16649.821,5446.035,-16243.571,5408.75,218352000,-1
-16243.571,5408.75,-16651.31,5446.117,218352000,-1
-16651.31,5446.117,-16251.903999999999,5409.24,218352000,-1
-16251.903999999999,5409.24,-16270.514,5410.482,218352000,-1
-16270.514,5410.482,-16242.753000000004,5408.694000000001,218352000,-1
-16242.753000000004,5408.694000000001,-16246.815,5408.921,218352000,-1
-16246.815,5408.921,-16725.987,5451.214,218352000,-1
-16725.987,5451.214,-16731.269,5451.514999999999,218352000,-1
-16731.269,5451.514999999999,-16733.527000000002,5451.674000000001,218352000,-1
-16733.527000000002,5451.674000000001,-16734.278999999995,5451.726,218352000,-1
-16734.278999999995,5451.726,-16742.925,5452.154,218352000,-1
-16742.925,5452.154,-16680.076,5448.141999999999,218352000,-1
-16680.076,5448.141999999999,-16670.642,5447.4890000000005,218352000,-1
-16670.642,5447.4890000000005,-16667.779,5447.267,218352000,-1
-16667.779,5447.267,-16652.834,5446.187,218352000,-1
-16652.834,5446.187,-16710.31,5450.138000000001,218352000,-1
-16710.31,5450.138000000001,-16761.411,5453.135,218352000,-1
-16761.411,5453.135,-16712.578999999998,5450.296,218352000,-1
-16712.578999999998,5450.296,-16755.787,5452.877,218352000,-1
-16755.787,5452.877,-16593.856,5441.571999999999,218352000,-1
-16593.856,5441.571999999999,-16268.849,5410.357,218352000,-1
-16268.849,5410.357,-16229.931999999999,5407.995,218352000,-1
-16229.931999999999,5407.995,-16240.3,5408.541,218352000,-1
-16240.3,5408.541,-16238.055,5408.39,218352000,-1
-16238.055,5408.39,-16235.258000000005,5408.227,218352000,-1
-16235.258000000005,5408.227,-16241.921999999999,5408.647,218352000,-1
-16241.921999999999,5408.647,-16250.887,5409.166,218352000,-1
-16250.887,5409.166,-16777.284,5453.889,218352000,-1
-16777.284,5453.889,-16750.826999999994,5452.596,218352000,-1
-16750.826999999994,5452.596,-16246.008,5408.878000000001,218352000,-1
-16246.008,5408.878000000001,-16790.05,5454.522999999999,218352000,-1
-16790.05,5454.522999999999,-16796.784,5454.874,218352000,-1
-16796.784,5454.874,-16797.529,5454.92,218352000,-1
-16797.529,5454.92,-16735.801999999996,5451.823,218352000,-1
-16735.801999999996,5451.823,-16738.102,5451.937,218352000,-1
-16738.102,5451.937,-16741.386,5452.08,218352000,-1
-16741.386,5452.08,-16742.154,5452.117,218352000,-1
-16742.154,5452.117,-16649.058,5445.991999999999,218352000,-1
-16649.058,5445.991999999999,-16743.697,5452.188,218352000,-1
-16743.697,5452.188,-16773.158,5453.6810000000005,218352000,-1
-16773.158,5453.6810000000005,-16627.937,5444.771,218352000,-1
-16627.937,5444.771,-16248.438999999998,5409.012,218352000,-1
-16248.438999999998,5409.012,-16236.048999999999,5408.26,218352000,-1
-16236.048999999999,5408.26,-16793.058,5454.679999999999,218352000,-1
-16793.058,5454.679999999999,-16792.309,5454.643000000001,218352000,-1
-16792.309,5454.643000000001,-16789.3,5454.486,218352000,-1
-16789.3,5454.486,-16787.045000000002,5454.371,218352000,-1
-16787.045000000002,5454.371,-16773.913000000004,5453.717000000001,218352000,-1
-16773.913000000004,5453.717000000001,-16769.215,5453.471,218352000,-1
-16769.215,5453.471,-16768.464,5453.436,218352000,-1
-16768.464,5453.436,-16637.665,5445.408000000001,218352000,-1
-16637.665,5445.408000000001,-16638.417999999998,5445.446,218352000,-1
-16638.417999999998,5445.446,-16703.398999999998,5449.683,218352000,-1
-16703.398999999998,5449.683,-16611.56,5443.764999999999,218352000,-1
-16611.56,5443.764999999999,-16645.205,5445.785,218352000,-1
-16645.205,5445.785,-16654.327,5446.282999999999,218352000,-1
-16654.327,5446.282999999999,-16655.815000000002,5446.3859999999995,218352000,-1
-16655.815000000002,5446.3859999999995,-16656.638000000003,5446.443000000001,218352000,-1
-16656.638000000003,5446.443000000001,-16576.985,5440.243,218352000,-1
-16576.985,5440.243,-16578.624,5440.351999999999,218352000,-1
-16578.624,5440.351999999999,-16587.555,5440.913000000001,218352000,-1
-16587.555,5440.913000000001,-16596.138,5441.852,218352000,-1
-16596.138,5441.852,-16793.806999999997,5454.715,218352000,-1
-16793.806999999997,5454.715,-16798.358000000004,5454.973,218352000,-1
-16798.358000000004,5454.973,-16799.094,5455.022,218352000,-1
-16799.094,5455.022,-16717.826000000005,5450.655,218352000,-1
-16717.826000000005,5450.655,-16636.222,5445.331,218352000,-1
-16636.222,5445.331,-16632.403,5445.089,218352000,-1
-16632.403,5445.089,-16624.284,5444.548000000001,218352000,-1
-16624.284,5444.548000000001,-16620.625,5444.331,218352000,-1
-16620.625,5444.331,-16619.117,5444.2480000000005,218352000,-1
-16619.117,5444.2480000000005,-16614.623999999996,5443.986999999999,218352000,-1
-16614.623999999996,5443.986999999999,-16604.258000000005,5442.896,218352000,-1
-16604.258000000005,5442.896,-16658.14,5446.551,218352000,-1
-16658.14,5446.551,-16583.489,5440.626,218352000,-1
-16583.489,5440.626,-16238.879,5408.436999999999,218352000,-1
-16238.879,5408.436999999999,-16597.663,5442.043000000001,218352000,-1
-16597.663,5442.043000000001,-16608.581000000002,5443.423000000001,218352000,-1
-16608.581000000002,5443.423000000001,-16613.124,5443.901000000001,218352000,-1
-16613.124,5443.901000000001,-16625.706,5444.6359999999995,218352000,-1
-16625.706,5444.6359999999995,-16633.154,5445.1410000000005,218352000,-1
-16633.154,5445.1410000000005,-16642.178,5445.621,218352000,-1
-16642.178,5445.621,-16582.679,5440.585,218352000,-1
-16582.679,5440.585,-16598.414,5442.139,218352000,-1
-16598.414,5442.139,-16599.168,5442.242,218352000,-1
-16599.168,5442.242,-16724.491,5451.113,218352000,-1
-16724.491,5451.113,-16604.986,5442.986,218352000,-1
-16604.986,5442.986,-16767.481999999996,5453.381,218352000,-1
-16767.481999999996,5453.381,-16655.065,5446.332,218352000,-1
-16655.065,5446.332,-16788.547,5454.451,218352000,-1
-16788.547,5454.451,-16567.318999999996,5439.37,218352000,-1
-16567.318999999996,5439.37,-16528.358,5435.772999999999,218352000,-1
-16528.358,5435.772999999999,-16623.541,5444.505999999999,218352000,-1
-16623.541,5444.505999999999,-16530.806,5435.951,218352000,-1
-16530.806,5435.951,-16572.131999999998,5439.855,218352000,-1
-16572.131999999998,5439.855,-16621.372,5444.376,218352000,-1
-16621.372,5444.376,-16563.418999999998,5438.928000000001,218352000,-1
-16563.418999999998,5438.928000000001,-16527.579,5435.711,218352000,-1
-16527.579,5435.711,-16750.134,5452.556,218352000,-1
-16750.134,5452.556,-16518.112,5434.9540000000015,218352000,-1
-16518.112,5434.9540000000015,-16517.328,5434.9,218352000,-1
-16517.328,5434.9,-16511.036,5434.343000000001,218352000,-1
-16511.036,5434.343000000001,-16502.269999999997,5433.533,218352000,-1
-16502.269999999997,5433.533,-16499.698999999997,5433.26,218352000,-1
-16499.698999999997,5433.26,-16466.352,5429.829,218352000,-1
-16466.352,5429.829,-16520.953,5435.165,218352000,-1
-16520.953,5435.165,-16622.105,5444.419,218352000,-1
-16622.105,5444.419,-16568.908000000003,5439.5380000000005,218352000,-1
-16568.908000000003,5439.5380000000005,-16616.872,5444.118,218352000,-1
-16616.872,5444.118,-16561.027000000002,5438.633000000001,218352000,-1
-16561.027000000002,5438.633000000001,-16725.233,5451.163,218352000,-1
-16725.233,5451.163,-16591.502,5441.317,218352000,-1
-16591.502,5441.317,-16584.306999999997,5440.669000000001,218352000,-1
-16584.306999999997,5440.669000000001,-16717.088,5450.603,218352000,-1
-16717.088,5450.603,-16713.328999999998,5450.344000000001,218352000,-1
-16713.328999999998,5450.344000000001,-16644.448,5445.745,218352000,-1
-16644.448,5445.745,-16652.075,5446.15,218352000,-1
-16652.075,5446.15,-16732.78,5451.621999999999,218352000,-1
-16732.78,5451.621999999999,-16735.050000000003,5451.777,218352000,-1
-16735.050000000003,5451.777,-16519.721,5435.0470000000005,218352000,-1
-16519.721,5435.0470000000005,-16676.443999999996,5447.9,218352000,-1
-16676.443999999996,5447.9,-16736.579,5451.865,218352000,-1
-16736.579,5451.865,-16630.912,5444.982,218352000,-1
-16630.912,5444.982,-16525.278,5435.531999999999,218352000,-1
-16525.278,5435.531999999999,-16596.908,5441.95,218352000,-1
-16596.908,5441.95,-16600.631999999998,5442.429,218352000,-1
-16600.631999999998,5442.429,-16602.813000000002,5442.712,218352000,-1
-16602.813000000002,5442.712,-16607.188,5443.26,218352000,-1
-16607.188,5443.26,-16607.913,5443.343,218352000,-1
-16607.913,5443.343,-16529.221,5435.84,218352000,-1
-16529.221,5435.84,-16552.091,5437.806,218352000,-1
-16552.091,5437.806,-16557.788,5438.262000000001,218352000,-1
-16557.788,5438.262000000001,-16566.583,5439.289,218352000,-1
-16566.583,5439.289,-16588.364999999998,5440.988,218352000,-1
-16588.364999999998,5440.988,-16721.517,5450.91,218352000,-1
-16721.517,5450.91,-16571.321,5439.786,218352000,-1
-16571.321,5439.786,-16511.961000000007,5434.429999999999,218352000,-1
-16511.961000000007,5434.429999999999,-16673.511000000006,5447.686000000001,218352000,-1
-16673.511000000006,5447.686000000001,-16585.932,5440.769,218352000,-1
-16585.932,5440.769,-16672.114999999998,5447.593000000002,218352000,-1
-16672.114999999998,5447.593000000002,-16775.766000000003,5453.816,218352000,-1
-16775.766000000003,5453.816,-16513.093,5434.532999999999,218352000,-1
-16513.093,5434.532999999999,-16556.975,5438.174,218352000,-1
-16556.975,5438.174,-16561.828,5438.727,218352000,-1
-16561.828,5438.727,-16573.773,5439.999,218352000,-1
-16573.773,5439.999,-16564.222,5439.023,218352000,-1
-16564.222,5439.023,-16617.633999999995,5444.167,218352000,-1
-16617.633999999995,5444.167,-16549.593000000004,5437.581,218352000,-1
-16549.593000000004,5437.581,-16613.873,5443.948,218352000,-1
-16613.873,5443.948,-16523.574,5435.388,218352000,-1
-16523.574,5435.388,-16526.648,5435.636,218352000,-1
-16526.648,5435.636,-16562.627,5438.828,218352000,-1
-16562.627,5438.828,-16577.796000000002,5440.2970000000005,218352000,-1
-16577.796000000002,5440.2970000000005,-16629.426999999996,5444.875,218352000,-1
-16629.426999999996,5444.875,-16592.28,5441.4,218352000,-1
-16592.28,5441.4,-16760.661000000004,5453.108,218352000,-1
-16760.661000000004,5453.108,-16627.206000000002,5444.73,218352000,-1
-16627.206000000002,5444.73,-16610.81,5443.686000000001,218352000,-1
-16610.81,5443.686000000001,-16552.911,5437.881,218352000,-1
-16552.911,5437.881,-16605.714,5443.075000000001,218352000,-1
-16605.714,5443.075000000001,-16508.743000000002,5434.136,218352000,-1
-16508.743000000002,5434.136,-16624.961000000003,5444.59,218352000,-1
-16624.961000000003,5444.59,-16704.142,5449.728,218352000,-1
-16704.142,5449.728,-16711.819,5450.244,218352000,-1
-16711.819,5450.244,-16718.565000000002,5450.704000000001,218352000,-1
-16718.565000000002,5450.704000000001,-16720.778000000002,5450.852,218352000,-1
-16720.778000000002,5450.852,-16728.977,5451.377,218352000,-1
-16728.977,5451.377,-16737.341,5451.903000000001,218352000,-1
-16737.341,5451.903000000001,-16739.652000000002,5452.0030000000015,218352000,-1
-16739.652000000002,5452.0030000000015,-16514.082,5434.623000000001,218352000,-1
-16514.082,5434.623000000001,-16619.878,5444.2880000000005,218352000,-1
-16619.878,5444.2880000000005,-16606.446,5443.166,218352000,-1
-16606.446,5443.166,-16776.525,5453.852,218352000,-1
-16776.525,5453.852,-16683.672000000002,5448.37,218352000,-1
-16683.672000000002,5448.37,-16677.184,5447.955,218352000,-1
-16677.184,5447.955,-16581.843999999994,5440.541,218352000,-1
-16581.843999999994,5440.541,-16685.135,5448.456999999999,218352000,-1
-16685.135,5448.456999999999,-16686.665,5448.555,218352000,-1
-16686.665,5448.555,-16599.898000000005,5442.334000000001,218352000,-1
-16599.898000000005,5442.334000000001,-16602.087,5442.621,218352000,-1
-16602.087,5442.621,-16682.949,5448.322,218352000,-1
-16682.949,5448.322,-16728.204999999998,5451.342000000001,218352000,-1
-16728.204999999998,5451.342000000001,-16507.947,5434.063,218352000,-1
-16507.947,5434.063,-16679.328999999994,5448.091,218352000,-1
-16679.328999999994,5448.091,-16745.999,5452.298,218352000,-1
-16745.999,5452.298,-16746.778000000002,5452.348000000001,218352000,-1
